Index,Price,Currency,Condition,Vehicle_brand,Vehicle_model,Vehicle_version,Vehicle_generation,Production_year,Mileage_km,Power_HP,Displacement_cm3,Fuel_type,CO2_emissions,Drive,Transmission,Type,Doors_number,Colour,Origin_country,First_owner,First_registration_date,Offer_publication_date,Offer_location,Features
438,237657,PLN,New,Alfa Romeo,Stelvio,,,2020,1.0,280.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,white,Poland,,,02/05/2021,"ul. Stalowa 16 - 41-506 Chorzów, Śląskie (Polska)","['ABS', 'Alarm', 'Twilight sensor', 'Electrically adjustable mirrors', 'Electrically adjustable seats', 'Immobilizer', 'Multifunction steering wheel', 'On-board computer', 'MP3', 'Drivers airbag', 'Factory radio', 'Start-Stop system', 'Alloy wheels', 'Bluetooth', 'Front parking sensors', 'Electric front windows', 'ESP(stabilization of the track)', 'Isofix', 'Automatic air conditioning', 'Xenon lights', 'GPS navigation', 'Passengers airbag', 'Leather upholstery', 'Cruise control', 'ASR (traction control)', 'Central locking', 'Rear parking sensors', 'Electric rear windows', 'USB socket', 'Rear view camera', 'Dual zone air conditioning', 'Shift paddles', 'Heated side mirrors', 'Front side airbags', 'LED lights', 'Power steering']"
439,227085,PLN,New,Alfa Romeo,Stelvio,,,2020,1.0,280.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,black,Poland,,,02/05/2021,"ul. Stalowa 16 - 41-506 Chorzów, Śląskie (Polska)","['ABS', 'Alarm', 'Front parking sensors', 'Electric front windows', 'USB socket', 'Rear view camera', 'Dual zone air conditioning', 'MP3', 'Drivers airbag', 'Factory radio', 'Start-Stop system', 'Electrically adjustable seats', 'Alloy wheels', 'Bluetooth', 'Rear parking sensors', 'Electric rear windows', 'Immobilizer', 'Multifunction steering wheel', 'On-board computer', 'GPS navigation', 'Passengers airbag', 'Leather upholstery', 'Cruise control', 'ASR (traction control)', 'Twilight sensor', 'Electrically adjustable mirrors', 'ESP(stabilization of the track)', 'Isofix', 'Automatic air conditioning', 'Xenon lights', 'Heated side mirrors', 'Front side airbags', 'LED lights', 'Power steering']"
440,205330,PLN,New,Alfa Romeo,Stelvio,,,2021,1.0,200.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,white,Poland,,,02/05/2021,"ul. Stalowa 16 - 41-506 Chorzów, Śląskie (Polska)","['ABS', 'Alarm', 'Twilight sensor', 'Electrically adjustable mirrors', 'ESP(stabilization of the track)', 'Isofix', 'Automatic air conditioning', 'Xenon lights', 'Heated side mirrors', 'Front side airbags', 'Start-Stop system', 'Alloy wheels', 'Bluetooth', 'Front parking sensors', 'Electric front windows', 'USB socket', 'Rear view camera', 'Dual zone air conditioning', 'MP3', 'Drivers airbag', 'Factory radio', 'AUX socket', 'ASR (traction control)', 'Central locking', 'Rear parking sensors', 'Electric rear windows', 'Immobilizer', 'Multifunction steering wheel', 'On-board computer', 'GPS navigation', 'Passengers airbag', 'LED lights', 'Power steering']"
441,198799,PLN,New,Alfa Romeo,Stelvio,,,2021,1.0,200.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,black,Poland,,,02/05/2021,"ul. Stalowa 16 - 41-506 Chorzów, Śląskie (Polska)","['ABS', 'Alarm', 'Twilight sensor', 'Electric front windows', 'USB socket', 'Rear view camera', 'Dual zone air conditioning', 'MP3', 'Passengers airbag', 'LED lights', 'Power steering', 'Alloy wheels', 'Bluetooth', 'Rear parking sensors', 'Electric rear windows', 'Immobilizer', 'Multifunction steering wheel', 'On-board computer', 'Heated side mirrors', 'Front side airbags', 'Start-Stop system', 'Front parking sensors', 'ASR (traction control)', 'Central locking', 'Electrically adjustable mirrors', 'ESP(stabilization of the track)', 'Isofix', 'Automatic air conditioning', 'Xenon lights', 'Drivers airbag', 'Factory radio', 'AUX socket']"
442,231160,PLN,New,Alfa Romeo,Stelvio,,,2021,1.0,280.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,green,Poland,,,02/05/2021,"ul. Stalowa 16 - 41-506 Chorzów, Śląskie (Polska)","['ABS', 'Alarm', 'Twilight sensor', 'Electric front windows', 'USB socket', 'Multifunction steering wheel', 'On-board computer', 'GPS navigation', 'Passengers airbag', 'Leather upholstery', 'AUX socket', 'Shift paddles', 'Alloy wheels', 'Bluetooth', 'Rear parking sensors', 'Electric rear windows', 'Immobilizer', 'Automatic air conditioning', 'Xenon lights', 'Heated side mirrors', 'Front side airbags', 'LED lights', 'Power steering', 'ASR (traction control)', 'Central locking', 'Electrically adjustable mirrors', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'MP3', 'Drivers airbag', 'Factory radio', 'Start-Stop system', 'Front parking sensors']"
443,159799,PLN,Used,Alfa Romeo,Stelvio,,,2019,30739.0,280.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,blue,Poland,,16/04/2019,02/05/2021,"ul. Handlowców 19 - 32-085 Modlniczka, krakowski, Małopolskie (Polska)","['ABS', 'Front side airbags', 'Electric rear windows', 'USB socket', 'Isofix', 'Automatic air conditioning', 'Rear parking sensors', 'Heated front seats', 'Cruise control', 'Drivers airbag', 'Rain sensor', 'Electrically adjustable seats', 'Immobilizer', 'Rear view camera', 'On-board computer', 'Rear side airbags', 'Factory radio', 'Central locking', 'Passengers airbag', 'Electric front windows', 'ESP(stabilization of the track)', 'Bluetooth', 'Multifunction steering wheel', 'Front parking sensors', 'Electrically adjustable mirrors', 'GPS navigation', 'Shift paddles']"
444,51900,PLN,Used,Alfa Romeo,Giulia,2.0 Turbo,,2016,57000.0,200.0,1995.0,Gasoline,138.0,Rear wheels,Automatic,sedan,4.0,gray,Austria,Yes,,26/04/2021,"OTMUCHOWSKA 70 - 48-300 Nysa, nyski, Opolskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Lane assistant', 'Twilight sensor', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Front side airbags', 'Start-Stop system', 'Fog lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Front parking sensors', 'Electric rear windows', 'AUX socket', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Heated front seats', 'Rear side airbags', 'Daytime running lights', 'Xenon lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Rear parking sensors', 'Electrically adjustable seats', 'SD socket', 'Rear view camera', 'On-board computer', 'MP3', 'Airbag protecting the knees', 'Tinted windows', 'LED lights', 'Leather upholstery']"
445,13800,PLN,Used,Alfa Romeo,159,1.9JTDM Impression,,2007,182817.0,120.0,1910.0,Diesel,157.0,Front wheels,Manual,station_wagon,4.0,gray,,,,26/04/2021,"Dębica - 39-200 Dębica, dębicki, Podkarpackie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'ESP(stabilization of the track)', 'Air curtains', 'Front side airbags', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Electrochromic rear view mirror', 'Manual air conditioning', 'MP3', 'Rear side airbags', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Electric rear windows', 'On-board computer', 'Airbag protecting the knees', 'Fog lights']"
446,146900,PLN,Used,Alfa Romeo,Stelvio,2.0 Turbo Executive Q4,,2018,37000.0,280.0,1995.0,Gasoline,182.0,4x4 (attached automatically),Automatic,SUV,5.0,brown,Poland,Yes,12/03/2019,02/05/2021,"Obrzeżna Północna, 24 - 41-400 Mysłowice, Śląskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Speed limiter', 'Airbag protecting the knees', 'Start-Stop system', 'Fog lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electric rear windows', 'AUX socket', 'Isofix', 'Dual zone air conditioning', 'MP3', 'Heated side mirrors', 'Front side airbags', 'Daytime running lights', 'Xenon lights', 'Active cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'SD socket', 'Rear view camera', 'On-board computer', 'GPS navigation', 'Heated front seats', 'Tinted windows', 'LED lights', 'Leather upholstery', 'Multifunction steering wheel']"
447,32500,PLN,Used,Alfa Romeo,Giulietta,,,2011,170295.0,170.0,1368.0,Gasoline,,,Manual,compact,5.0,white,Austria,,,02/05/2021,"WYJAZD Z KŁODZKA W KIERUNKU WROCŁAWIA Boguszyn 79c - 57-300 Kłodzko, kłodzki, Dolnośląskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Electrochromic rear view mirror', 'AUX socket', 'Dual zone air conditioning', 'Heated side mirrors', 'Start-Stop system', 'LED lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Panoramic roof', 'Electric rear windows', 'Isofix', 'On-board computer', 'Front side airbags', 'Sunroof', 'Fog lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'MP3', 'Tinted windows', 'Daytime running lights', 'Leather upholstery']"
448,16999,PLN,Used,Alfa Romeo,159,2.2JTS Selespeed ti,,2007,221000.0,185.0,2198.0,Gasoline,217.0,Front wheels,Automatic,station_wagon,4.0,black,Germany,Yes,,02/05/2021,"Elbląg - 82-300 Elbląg, Warmińsko-mazurskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Alarm', 'Bluetooth', 'Electrochromic rear view mirror', 'AUX socket', 'Hook', 'Dual zone air conditioning', 'Shift paddles', 'Heated windscreen', 'Front side airbags', 'Aftermarket radio', 'Velor upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Rain sensor', 'Electric rear windows', 'SD socket', 'Isofix', 'On-board computer', 'MP3', 'Heated side mirrors', 'Rear side airbags', 'Start-Stop system', 'Cruise control', 'Central locking', 'Immobilizer', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'ESP(stabilization of the track)', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Airbag protecting the knees', 'Tinted windows', 'Fog lights', 'Multifunction steering wheel']"
449,59900,PLN,Used,Alfa Romeo,Giulietta,1.4 TB 16V,,2018,8000.0,120.0,1368.0,Gasoline,164.0,Front wheels,Manual,compact,5.0,red,Poland,Yes,,26/04/2021,"Kaliska Kościerskie ul.Gdańska 33 - 83-400 Kościerzyna, kościerski, Pomorskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrochromic rear view mirror', 'AUX socket', 'Rear view camera', 'On-board computer', 'Heated side mirrors', 'LED lights', 'Velor upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Front parking sensors', 'Electric rear windows', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Heated front seats', 'Fog lights', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'MP3', 'Daytime running lights', 'Xenon lights', 'Multifunction steering wheel']"
450,59900,PLN,Used,Alfa Romeo,Giulietta,1750 TBi QV TCT,,2014,111600.0,240.0,1742.0,Gasoline,162.0,Front wheels,Automatic,compact,5.0,white,Poland,,05/09/2014,02/05/2021,"Ul. Warszawska 135; - 35-205 Rzeszów, Podkarpackie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Front parking sensors', 'Electric rear windows', 'AUX socket', 'Isofix', 'On-board computer', 'MP3', 'Heated front seats', 'Daytime running lights', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Rear parking sensors', 'Electrically adjustable seats', 'SD socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Front side airbags', 'Fog lights', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'USB socket', 'Dual zone air conditioning', 'Shift paddles', 'Heated side mirrors', 'Tinted windows', 'Xenon lights', 'Multifunction steering wheel']"
451,2600,PLN,Used,Alfa Romeo,156,1.9 JTD Distinctive,,2001,250852.0,115.0,1910.0,Diesel,,Front wheels,Manual,station_wagon,4.0,silver,,,,26/04/2021,"Raszyńska 16 - 05-090 Raszyn, pruszkowski, Mazowieckie (Polska)","['ABS', 'CD', 'Electric front windows', 'Electrically adjustable mirrors', 'USB socket', 'Manual air conditioning', 'Heated front seats', 'Front side airbags', 'Power steering', 'Alarm', 'Bluetooth', 'Electric rear windows', 'AUX socket', 'Hook', 'On-board computer', 'Drivers airbag', 'Aftermarket radio', 'Fog lights', 'Alloy wheels', 'Central locking', 'Electrically adjustable seats', 'SD socket', 'Immobilizer', 'Heated side mirrors', 'Passengers airbag', 'Velor upholstery']"
452,22900,PLN,Used,Alfa Romeo,Mito,,,2013,88434.0,70.0,1368.0,Gasoline,,Front wheels,Manual,small_cars,3.0,red,,Yes,,02/05/2021,"Bohaterów Westerplatte 27a - 14-400 Pasłęk, elbląski, Warmińsko-mazurskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'AUX socket', 'Daytime running lights', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'ASR (traction control)', 'Manual air conditioning', 'Velor upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'ESP(stabilization of the track)', 'Heated side mirrors']"
453,18900,PLN,Used,Alfa Romeo,Giulietta,,,2012,220111.0,170.0,1956.0,Diesel,,,Manual,compact,5.0,red,France,,,26/04/2021,"Kobylin, krotoszyński, Wielkopolskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Alloy wheels', 'Rain sensor', 'Electric rear windows', 'SD socket', 'Automatic air conditioning', 'MP3', 'Daytime running lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'ASR (traction control)', 'Front parking sensors', 'ESP(stabilization of the track)', 'USB socket', 'On-board computer', 'GPS navigation', 'LED lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Power steering', 'Bluetooth', 'Rear parking sensors', 'AUX socket', 'Isofix', 'Air curtains', 'Tinted windows', 'Leather upholstery']"
454,24900,PLN,Used,Alfa Romeo,GT,,,2004,173000.0,240.0,3179.0,Gasoline,,Front wheels,Manual,coupe,2.0,gray,Switzerland,Yes,,26/04/2021,"ul. Mszczonowska 26 - 05-090 Janki, gm. Raszyn, pruszkowski, Mazowieckie (Polska)","['ABS', 'Central locking', 'Electric front windows', 'Isofix', 'Dual zone air conditioning', 'Heated side mirrors', 'Front side airbags', 'Cruise control', 'Fog lights', 'Alloy wheels', 'ESP(stabilization of the track)', 'Electrically adjustable mirrors', 'Automatic air conditioning', 'On-board computer', 'Drivers airbag', 'Factory radio', 'Multifunction steering wheel', 'CD', 'Electrochromic rear view mirror', 'Immobilizer', 'Four-zone air conditioning', 'GPS navigation', 'Passengers airbag', 'Leather upholstery', 'Power steering']"
455,3200,PLN,Used,Alfa Romeo,156,1.9 JTD Distinctive,,2003,184602.0,140.0,1910.0,Diesel,,Front wheels,Manual,station_wagon,4.0,beige,,,29/01/2004,25/04/2021,"Sosnowiec, Śląskie",['Automatic air conditioning']
456,10900,PLN,Used,Alfa Romeo,159,2.2 JTS 16V,,2007,260000.0,185.0,2198.0,Gasoline,218.0,Front wheels,Manual,station_wagon,4.0,blue,,,02/04/2007,25/04/2021,"Toruń, Kujawsko-pomorskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Electric rear windows', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rain sensor', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rear parking sensors']"
457,12900,PLN,Used,Alfa Romeo,Mito,1.4 MultiAir Progression S&S,,2013,60432.0,105.0,1368.0,Gasoline,134.0,Front wheels,Manual,small_cars,3.0,black,France,Yes,,25/04/2021,"Miedziana Góra - 25-655 Kielce, Świętokrzyskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrochromic rear view mirror', 'Isofix', 'Air curtains', 'Airbag protecting the knees', 'Tinted windows', 'Fog lights', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'MP3', 'Front side airbags', 'Start-Stop system', 'Velor upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Electrochromic side mirrors', 'USB socket', 'On-board computer', 'Heated side mirrors', 'Rear side airbags', 'Daytime running lights', 'Cruise control']"
458,11400,PLN,Used,Alfa Romeo,159,,,2006,223717.0,120.0,1910.0,Diesel,,,Manual,sedan,4.0,beige,,,09/06/2006,25/04/2021,"Ostrów Mazowiecka, ostrowski, Mazowieckie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ESP(stabilization of the track)', 'Manual air conditioning', 'Speed limiter', 'Fog lights', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'ASR (traction control)', 'Automatic air conditioning', 'MP3', 'Heated windscreen', 'Leather upholstery', 'CD changer', 'Central locking', 'Immobilizer', 'Factory radio', 'Electric rear windows', 'Four-zone air conditioning', 'DVD player', 'Daytime running lights', 'Cruise control']"
459,43500,PLN,Used,Alfa Romeo,Giulietta,1.6 JTDM Progression,,2017,157467.0,120.0,1598.0,Diesel,103.0,Front wheels,Manual,compact,5.0,red,Poland,Yes,,01/05/2021,"Aleja hugo kołłątaja 6 - 42-500 Będzin, Śródmieście (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Blind spot sensor', 'Rear parking sensors', 'Electric rear windows', 'SD socket', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Front side airbags', 'Start-Stop system', 'Fog lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Twilight sensor', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'USB socket', 'Dual zone air conditioning', 'MP3', 'Heated front seats', 'Rear side airbags', 'Daytime running lights', 'Xenon lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'AUX socket', 'Isofix', 'On-board computer', 'GPS navigation', 'Airbag protecting the knees', 'Adjustable suspension', 'LED lights', 'Velor upholstery', 'Manual air conditioning']"
